source.uri,con_name,country,lang-name,language,Political-Alignment,wiki-url,Cultural-Class,Economic-Class,Continent-name,Continent,Religions,2019Rank-From,SafetyandSecurity,PersonalFreedom,Governance,SocialCapital,InvestmentEnvironment,EnterpriseConditions,MarketAccessandInfrastructure,EconomicQuality,LivingConditions,Health,Education,NaturalEnvironment,PowerDistance,Individualism,Masculinity,UncertaintyAvoidance,LongTermOrientation,Indulgence,economicblocs-name,economicblocs,militarydefenseblocs-name,militarydefenseblocs,politicalregionalblocs-name,politicalregionalblocs,linguisticblocs-name,linguisticblocs
in.gr,Greece,GR,,,,,C14,C4,Europe,EU,Christian,40,best,best,best,average,average,best,best,average,best,best,best,best,high,low,high,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,,
news247.com.ng,Greece,GR,,,,,C14,C4,Europe,EU,Christian,40,best,best,best,average,average,best,best,average,best,best,best,best,high,low,high,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,,
vlasti.net,Greece,GR,,,,,C14,C4,Europe,EU,Christian,40,best,best,best,average,average,best,best,average,best,best,best,best,high,low,high,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,,
chinese.yonhapnews.co.kr,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
cn.yna.co.kr,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
english.yonhapnews.co.kr,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
french.yonhapnews.co.kr,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
sp.yna.co.kr,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
theurbanpolitico.com,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
world.kbs.co.kr,South-Korea,KR,,,,,C16,C3,Asia,AS,Irreligion,29,best,best,best,average,best,best,best,best,best,best,best,average,high,low,low,high,high,low,,,,,,,,
postzambia.com,Zambia,ZM,,,Center-left,https:en.wikipedia.orgwikiThe_Post_(Zambia),C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
https:diggers.news,Zambia,ZM,,,government-opposition-leaning,ChatGPT,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
https:themastonline.com,Zambia,ZM,,,government-opposition-leaning,ChatGPT,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
thepost.co.zm,Zambia,ZM,,,government-opposition-leaning,ChatGPT,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
lusakatimes.com,Zambia,ZM,,,neutral,ChatGPT,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
daily-mail.co.zm,Zambia,ZM,,,Government-owned,ChatGPT,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
https:zambiareports.com,Zambia,ZM,,,Opposition,ChatGPT,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
znbc.co.zm,Zambia,ZM,,,,,C20,C6,Africa,AF,Christian,127,average,average,average,worst,average,average,worst,worst,worst,worst,worst,average,high,low,low,low,low,low,African Continental Free Trade Area (AfCFTA),AfCFTA,,,African Union,AU,,
subrayado.com.uy,Uruguay,UY,,,Center,ChatGPT,C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
elpais.com.uy,Uruguay,UY,,,Center-left,ChatGPT,C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
https:ladiaria.com.uy,Uruguay,UY,,,Center-left,ChatGPT,C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
montevideo.com.uy,Uruguay,UY,,,Center-left,ChatGPT,C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
republica.com.uy,Uruguay,UY,,,Center-left,https:en.wikipedia.orgwikiLa_Rep%C3%BAblica_(Uruguay),C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
elobservador.com.uy,Uruguay,UY,,,Center-right,ChatGPT,C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
teledoce.com,Uruguay,UY,,,Center-right,ChatGPT,C13,C4,South America,SA,Christian,38,best,best,best,best,best,average,average,average,best,best,best,best,high,low,low,high,low,high,Mercosur (South American trade bloc),SATB,Union of South American Nations (UNASUR),UNASUR,,,Spanish-speaking,Spa
aljoumhouria.com,Lebanon,LB,Arabic,ara,Center,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
annahar.com,Lebanon,LB,,,Center,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
dailystar.com.lb,Lebanon,LB,English,eng,Center,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
lebanon24.com,Lebanon,LB,,,Center,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
lorientlejour.com,Lebanon,LB,,,Center,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
al-akhbar.com,Lebanon,LB,,,Center-left,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
al-binaa.com,Lebanon,LB,Arabic,ara,Center-left,https:en.wikipedia.orgwikiAl_Binaa,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
futuretvnetwork.com,Lebanon,LB,,,Center-right,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
mtv.com.lb,Lebanon,LB,,,Center-right,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
elbalad.news,Lebanon,LB,Ara-Fre,ara-fre,Liberal,https:en.wikipedia.orgwikiAl-Balad_(newspaper),C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
lorientlejour.com,Lebanon,LB,French,fre,Liberal,https:en.wikipedia.orgwikiL%27Orient-Le_Jour,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
almanar.com.lb,Lebanon,LB,,,Pro-Hezbollah,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
nna-leb.gov.lb,Lebanon,LB,,,State-controlled,ChatGPT,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
alahednews.com.lb,Lebanon,LB,,,,,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
aliwaa.com.lb,Lebanon,LB,Arabic,ara,,,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
french.almanar.com.lb,Lebanon,LB,,,,,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
lebarmy.gov.lb,Lebanon,LB,,,,,C20,C15,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
yalibnan.com,Lebanon,LB,,,,,,,Asia,AS,Muslim,112,worst,average,worst,worst,average,average,average,worst,average,average,average,worst,high,low,low,high,low,low,,,,,Arab League,AL,Arabic-speaking,Ara
dn.pt,Portugal,PT,,,Center-left,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
jn.pt,Portugal,PT,,,Center-left,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
publico.pt,Portugal,PT,,,Center-left,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
cmjornal.pt,Portugal,PT,,,Center-right,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
https:expresso.pt,Portugal,PT,,,Center-right,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
https:observador.pt,Portugal,PT,,,Center-right,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
https:sicnoticias.pt,Portugal,PT,,,Private Broadcaster,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
https:tvi.iol.pt,Portugal,PT,,,Private Broadcaster,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
rtp.pt,Portugal,PT,,,Public broadcaster,ChatGPT,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
observador.pt,Portugal,PT,Portuguese,por,Right-wing-liberalism,https:en.wikipedia.orgwikiObservador,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
acorianooriental.pt,Portugal,PT,Portuguese,por,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
asbeiras.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
bomdia.lu,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
desporto.sapo.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
diariocoimbra.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
eco.sapo.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
ionline.sapo.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
jornalanoticia.com,Portugal,PT,Portuguese,por,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
jornaldenegocios.pt,Portugal,PT,Portuguese,por,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
ojogo.pt,Portugal,PT,Portuguese,por,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
portugalglobal.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
publicogt.com,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
record.pt,Portugal,PT,,,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
sabado.pt,Portugal,PT,Portuguese,por,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
theportugalnews.com,Portugal,PT,English,eng,,,C13,C2,Europe,EU,Christian,26,best,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,low,European Union (EU),EU,North Atlantic Treaty Organization (NATO),NATO,,,Portuguese-speaking,Por
biobiochile.cl,Chile,CL,,,Center,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
cnnchile.com,Chile,CL,,,Center,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
emol.com,Chile,CL,,,Center,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
lanacion.cl,Chile,CL,,,Center,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
elciudadano.com,Chile,CL,,,Center-left,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
eldesconcierto.cl,Chile,CL,,,Center-left,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
elmostrador.cl,Chile,CL,Spanish,spa,Center-left,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
lacuarta.com,Chile,CL,,,Center-right,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
latercera.com,Chile,CL,,,Center-right,ChatGPT,C13,C4,South America,SA,Christian,36,average,best,best,best,best,best,best,best,best,best,best,best,high,low,low,high,low,high,,,,,,,Spanish-speaking,Spa
